Date;PETR4;BBDC4;PETR3;ABEV3;BBAS3;B3SA3;ITSA4;VALE3;ITUB4;LREN3;UGPA3;BBDC3;VIVT4;BRFS3;KROT3;FIBR3;JBSS3;GGBR4;EMBR3;RENT3;BRKM5;EQTL3;WEGE3;RADL3;LAME4;CCRO3;PCAR4;HYPE3;BRML3;CMIG4;TIMP3;SBSP3;EGIE3;BRAP4;ESTC3;ELET3;MULT3;CSNA3;BTOW3;NATU3;USIM5;CSAN3;TAEE1;GOAU4;ENBR3;CYRE3;MRVE3;IGTA3;MRFG3;GOLL4
5/29/2017;13,489;23,709;14,303;18,144;26,844;18,091;7,218;26,228;32,779;25,897;72,151;23,419;41,28;45,55;14,101;36,553;7,659;9,312;15,936;13,982;30,916;52,426;14,127;68,693;14,692;15,389;68,422;26,863;11,89;6,968;9,432;27,649;28,545;17,432;17,221;13,87;20,622;6,91;13,03;32,259;4,012;35,044;20,449;4,34;12,581;10,401;12,673;31,125;6,28;7,76
5/30/2017;13,3;23,9;14,094;18,134;27,224;18,12;7,299;26,552;32,954;26,094;72,392;23,566;41,415;45;13,908;37,08;7,311;9,518;16,123;14,205;31,41;52,495;14,217;69,631;14,821;15,398;68,03;27,474;11,9;6,995;9,412;27,921;28,766;17,87;16,953;13,81;20,593;7,1;12,67;32,613;4,072;35,501;20,458;4,418;12,629;10,564;12,654;31,292;6,3;7,78
5/31/2017;12,892;23,83;13,566;17,97;26,73;17,707;7,226;25,553;32,761;25,848;71,901;23,384;41,913;43,32;13,812;36,484;7,599;9,331;15,778;13,841;30,851;52,102;14,24;69,661;14,482;15,241;66,95;26,908;11,84;6,877;9,52;28,086;28,512;17,618;17,022;13,4;20,452;6,86;12,63;31,944;3,923;35,024;20,183;4,3;12,744;10,276;12,216;30,733;6,18;7,65
6/1/2017;12,762;23,501;13,487;17,883;26,464;17,735;7,116;25,192;32,258;25,78;72,556;23,09;42,348;42,72;13,659;36,583;7,738;9,214;15,65;14,156;30,898;51,473;14,24;70,184;14,104;14,954;66,989;26,918;11,84;6,777;9,451;28,173;28,783;17,068;16,923;13,1;20,429;6,65;12,25;32,131;3,843;35,384;19,889;4,173;12,772;10,141;12,273;30,88;6,09;7,65
6/2/2017;12,623;23,18;13,397;17,671;26,426;17,841;7,116;25,097;32,415;25,868;73,751;22,957;42,257;42,15;13,543;36,682;7,39;9,331;15,788;14,404;30,916;51,384;14,24;70,757;14,184;15,028;66,694;26,79;11,56;6,886;9,481;28,095;29,107;16,76;16,686;13,02;20,581;6,7;12,49;31,924;3,853;35,005;19,356;4,202;12,906;10,266;12,321;30,988;6,2;7,58
6/5/2017;12,862;23,093;13,556;17,854;26,027;17,793;7,091;24,935;32,479;25,652;74,426;22,749;42,248;41,86;12,909;38,023;7,221;9,184;15,748;14,205;31,009;50,765;13,993;70,925;14,204;15;66,586;26,37;11,61;6,913;9,51;27,853;28,888;16,433;15,566;12,84;20,442;6,6;12,4;31,806;3,863;33,051;19,382;4,192;12,897;10,045;12,254;30,772;6,21;7,4
6/6/2017;12,972;23,327;13,696;18,192;26,141;17,707;7,148;25,02;32,571;26,104;74,647;22,827;42,221;42,74;12,967;37,785;7,36;9,086;15,63;13,972;31,615;51,335;14;71,123;14,263;15,046;66,802;26,498;11,91;6,995;9,529;28,134;28,853;16,536;15,576;13,01;20,564;6,52;12,45;31,855;3,903;32,526;19,258;4,212;12,992;10,055;12,321;30,772;6,36;7,5
6/7/2017;12,753;23,777;13,606;18,086;27,157;17,812;7,287;25,039;33,476;26,428;75,736;23,313;41,977;42,51;13,438;36,96;7,599;9,037;15,679;14,274;31,886;51,365;14,045;73,315;14,403;15,25;67,441;26,772;12,3;6,959;9,354;28,465;28,958;16,769;16,378;13,21;20,864;6,45;12,55;31,333;3,913;32,584;19,622;4,242;13,126;10,247;12,464;31,322;6,5;7,99
6/8/2017;12,653;23,448;13,507;17,883;26,426;17,716;7,254;25,03;33,134;26,634;75,341;23,139;41,777;42,13;13,582;36,911;7,171;8,929;15,423;14,162;32,053;51,149;13,948;72,318;14,234;15,019;68,54;26,817;12,04;6,694;9,227;28,057;28,827;16,611;16,408;12,57;20,748;6,24;12,55;31,51;3,863;31,505;19,48;4,183;12,954;10,074;12,502;31,606;6,44;7,83
6/9/2017;12,772;23,18;13,646;17,352;26,188;17,726;7,173;25,61;32,848;26,369;74,917;22,697;41,252;41,42;13,668;36,206;7,012;9,4;15,354;14,103;31,42;50,441;13,738;72,367;14,234;15,158;67,156;26,27;12,16;6,831;9,012;28,775;28,836;17,031;16,745;12,78;20,951;6,57;12,65;29,265;3,923;31,107;19,151;4,369;12,61;10,304;12,283;31,999;6,32;7,72
6/12/2017;12,713;22,469;13,596;17,304;25,571;17,533;7,059;25,23;32,451;26,005;74,329;22,219;41,361;41,4;13,659;36,116;6,923;9,233;15,118;14,071;30,534;50,117;13,535;71,034;13,955;14,935;66,361;25,759;11,96;6,795;8,983;29,057;28,845;16,508;16,497;12,61;20,523;6,45;12,67;28,891;3,873;30,31;19,427;4,271;12,706;10,151;12,273;31,253;6,34;7,72
6/13/2017;12,713;22,616;13,596;17,478;25,731;17,726;7,181;24,868;32,941;25,996;74,532;22,48;41,47;40,66;13,495;36,255;6,724;9,184;15,502;14,012;30,599;50,559;13,52;71,399;14,045;15,028;66,292;25,996;11,81;6,74;9,236;28,989;28,888;16,06;16,527;12,34;20,613;6,4;12,8;28,29;3,893;30,057;19,329;4,242;12,763;10,16;12,15;31,371;6,27;7,58
6/14/2017;12,553;22,98;13,427;17,372;25,912;17,716;7,23;24,545;33,383;26,349;73,24;22,775;41,578;40,53;13,457;36,394;6,704;9,008;15,463;13,985;29,966;50,785;13,558;69,858;14,084;15,102;65,595;26,033;12,06;6,849;9,061;29,504;28,958;16,256;16,428;12,11;20,915;6,4;12,88;27,7;3,923;30,144;19,24;4,261;12,839;9,882;12,121;31,361;6,45;7,75
6/15/2017;12,553;22,98;13,427;17,372;25,912;17,716;7,23;24,545;33,383;26,349;73,24;22,775;41,578;40,53;13,457;36,394;6,704;9,008;15,463;13,985;29,966;50,785;13,558;69,858;14,084;15,102;65,595;26,033;12,06;6,849;9,061;29,504;28,958;16,256;16,428;12,11;20,915;6,4;12,88;27,7;3,923;30,144;19,24;4,261;12,839;9,882;12,121;31,361;6,45;7,75
6/16/2017;12,155;23,136;13,078;17,121;25,969;17,86;7,222;24,155;33,051;26,379;73,645;22,827;41,334;40,02;13,543;36,374;6,545;8,753;15,186;13,949;29,798;51,571;13,558;69,463;13,835;15,315;64,829;25,942;12,22;6,913;9,08;29,309;28,993;16,331;16,368;12,26;21,105;6,24;12,51;27,365;3,843;30,144;19,311;4,173;12,792;10,026;12,283;31,724;6,54;7,5
6/19/2017;12,165;23,275;13,238;17,044;25,664;18,168;7,311;24,631;33,134;26,575;73,992;22,983;41,515;40,4;13,64;35,51;6,266;8,9;15,443;14,035;30,571;51,905;13,603;70,886;13,766;15,324;64,28;26,516;12,36;6,877;9,197;30,018;29,956;16,695;16,507;12,34;21,221;6,11;12,52;27,572;3,943;30,154;19,169;4,31;12,944;9,997;11,988;31,891;6,58;7,54
6/20/2017;11,707;22,876;12,759;17,188;24,73;18,004;7,116;24,269;32,701;26,339;73,424;22,679;41,234;40,83;13,303;35,451;5,849;8,714;15,522;14,107;29,76;51,552;13,565;69,542;13,417;15,046;62,454;26,662;12;6,74;9,227;29,717;30,14;16,471;15,437;11,91;21,144;5,97;11,93;26,981;3,853;29,795;19,08;4,183;12,887;9,67;12,131;31,695;6,43;7,51
6/21/2017;11,538;22,642;12,6;17,362;24,501;18,072;7,099;24,535;32,535;25,868;72,942;22,523;40,89;40,81;12,65;34,944;5,908;8,763;15,176;13,845;29,416;51,306;13,415;69,532;13,278;15,074;61,717;26,188;11,97;6,713;9,217;29,669;30,193;16,648;14,119;11,61;20,964;5,98;11,41;26,715;3,853;29,104;19,071;4,212;12,83;9,709;11,817;31,469;6,55;7,39
6/22/2017;11,667;22,651;12,769;17,468;24,558;18,101;7,091;25,03;32,747;25,662;72,72;22,584;40,682;40,21;12,775;34,865;6,117;8,949;15,423;13,733;30,012;51,954;13,281;69,621;13,139;15,176;61,187;26,133;11,87;7,178;9,285;29,97;30,263;17,105;14,426;12,06;20,732;6,08;11,37;26,282;3,923;29,075;19,16;4,359;12,897;9,68;11,693;31,165;6,63;7,34
6/23/2017;11,817;22,816;12,759;17,478;24,282;18,091;7,067;25,458;32,673;25,927;72,643;22,809;40,908;39,7;12,794;33,822;6,147;9,135;15,571;14,038;29,956;52,092;13,236;70,629;13,198;15,259;61,924;26,325;11,82;6,986;9,481;29,795;30,254;17,357;14,397;11,94;20,915;6,3;11,31;26,144;3,992;29,707;19;4,418;12,963;9,545;11,703;31,548;6,51;7,56
6/26/2017;11,986;23,093;12,929;17,691;24,501;18,235;7,099;25,962;32,848;26,167;73,433;22,931;41,126;39,9;13,226;33,484;6,077;9,518;15,265;14,404;30,012;52,151;13,258;70,411;13,537;15,167;62,601;26,455;11,72;7,014;9,568;29,989;30,202;17,684;15,11;12,1;21,038;6,43;11,56;25,651;4,202;31,01;19,213;4,595;13,069;9,766;11,959;31,548;6,65;7,59
6/27/2017;12,076;23,518;12,869;17,584;24,816;18,408;7,116;26,523;33,116;25,98;73,53;23,287;40,537;39,22;12,765;33,186;6,087;9,733;14,82;14,139;29,956;52,082;13,078;70,358;13,626;14,843;61,609;26,35;11,8;7,132;9,383;29,523;29,974;18,122;14,654;11,99;20,975;6,67;11,57;24,677;4,291;31,467;19,329;4,575;12,983;10,016;12,026;31,469;6,53;7,4
6/28/2017;11,956;23,396;12,7;17,662;24,549;18,418;7,116;26,951;32,977;25,862;72,922;23,035;40,492;38,45;12,631;32,729;6,057;9,88;14,652;14,172;30,655;51,896;12,981;69,22;13,388;15,093;61,413;26,388;11,7;7,397;9,334;29,348;30,193;18,738;14,02;12,12;20,962;6,94;11,26;25,366;4,401;32,322;19,116;4,644;13,011;10,199;12,102;31,616;6,56;7,34
6/29/2017;12,036;23,526;12,859;17,623;24,978;18,61;7,156;27,113;33,236;26,098;72,826;23,295;40,447;38,37;13,38;32,938;6,097;9,821;14,741;14,152;31,019;52,092;13,026;68,092;13,567;15,158;62,64;26,321;11,46;7,26;9,402;29,387;29,764;19,056;14,09;12,01;20,54;6,83;11,15;25,011;4,45;32,614;19,116;4,762;13,002;10,256;12,254;30,939;6,62;7,35
6/30/2017;12,135;23,951;12,939;17,769;25,321;18,774;7,295;27,255;33,697;26,374;73,366;23,686;40,501;38,25;13,899;33,325;6,286;9,9;14,801;14,454;31,401;52,21;13,161;69,131;13,597;15,296;63,003;26,398;11,57;7,305;9,402;30,106;29,694;18,99;14,169;11,96;20,972;6,77;11,34;25,179;4,46;32,993;19,471;4,821;13,25;10,42;12,445;31,646;6,71;7,38
7/3/2017;12,165;24,349;13,018;17,72;25,54;18,812;7,327;27,674;33,951;26,669;74,493;23,966;40,708;39,01;14,12;32,828;6,416;10,096;14,909;14,653;31,55;52,878;13,364;68,656;13,706;15,482;62,267;26,465;11,81;7,342;9,568;30,543;29,72;19,224;14,486;12,21;21,125;7,2;11,54;24,765;4,6;32,789;19,685;4,919;13,441;10,391;12,673;31,793;6,72;7,27
7/4/2017;12,265;24,435;13,188;17,71;25,635;18,889;7,336;27,921;34,062;26,778;74,31;24,05;40,843;39,09;14,235;32,818;6,575;10,047;14,929;14,804;31,662;53,203;13,552;69,151;13,686;15,5;62,257;26,627;11,94;7,406;9,559;30,63;29,895;19,363;14,545;12,44;21,274;7,11;11,58;24,549;4,59;32,827;19,889;4,958;13,498;10,439;12,663;32,078;6,8;7,32
7/5/2017;12,066;24,234;12,959;17,652;25,635;18,841;7,344;27,312;33,812;26,512;74,291;23,832;40,807;38,64;14,062;32,828;6,376;10,116;15,087;14,591;31,914;53,576;13,612;69,161;13,636;15,583;61,904;26,465;11,81;7,351;9,598;30,514;29,554;19,261;14,496;13,08;21,368;6,97;11,41;24,627;4,63;32,623;19,738;4,939;13,355;10,42;12,473;32,244;6,85;7,44
7/6/2017;12,026;24,234;12,769;17,253;25,597;18,581;7,287;27,046;33,591;26,916;73,626;23,64;40,164;37,85;14,11;32,53;6,217;10,233;15,225;14,693;31,047;53,399;13,296;68,458;13,676;15,287;62,022;26,36;11,71;7,57;9,607;30,659;29,729;19,102;14,367;14,9;20,784;6,92;11,36;24,746;4,66;32,468;19,294;4,968;13,441;10,285;12,407;32,107;6,75;8,01
7/7/2017;11,797;23,946;12,481;17,36;25,206;18,495;7,27;27,037;33,185;26,945;72,807;23,491;39,946;37,07;14,091;31,319;6,236;10,292;15,166;14,899;30,823;53,321;13,319;68,319;13,796;15,417;62,395;26,531;11,8;7,561;9,49;30,018;29,956;19,13;14,635;15,74;20,816;7,07;11,29;24,312;4,779;31,855;19,436;5,096;13,498;10,333;12,435;31,656;6,75;8,28
7/10/2017;11,687;24,278;12,421;17,526;25,264;18,495;7,319;27,217;33,397;27,26;73,144;23,849;40,082;37,15;14,216;31,12;6,326;10,488;15,186;14,938;31,298;53,34;13,552;68,547;14,134;15,472;62,65;26,522;11,79;7,588;9,695;30,387;30,088;19,354;14,793;14,96;20,943;7,16;11,11;24,421;4,789;32,254;20,04;5,135;13,699;10,18;12,483;31,646;6,78;8,83
7/11/2017;11,847;24,461;12,56;17,74;25,578;18,562;7,336;28,187;33,536;27,142;73,25;24,033;40,191;37,12;14,12;32,004;6,435;10,684;15,542;15,023;31,736;53,045;13,875;67,904;14,433;15,509;64,554;26,684;11,95;7,634;9,617;30,824;30,097;19,877;14,843;14,68;21,245;7,34;11,48;24,174;4,889;32,254;20,005;5,184;13,575;10,295;12,368;31,793;6,73;9,02
7/12/2017;12,454;25,116;13,148;17,993;26,521;18,879;7,368;28,026;33,674;27,762;73,828;24,653;40,399;37,55;14,225;31,547;6,435;10,606;15,206;15,336;32,072;54,353;13,913;68,923;14,741;15,639;64,908;27,372;12,31;7,889;9,656;31,135;30,447;19,709;15,08;14,69;21,592;7,66;11,77;24,45;4,988;32,798;20,405;5,214;13,651;10,564;12,445;32,048;6,73;8,86
7/13/2017;12,743;25,684;13,367;18,061;27,446;19,369;7,482;27,598;34,422;28,461;74,715;25,518;40,979;38,31;14,437;31,805;6,764;10,498;15,295;15,687;32,65;54,667;14,214;69,002;15,06;16,083;65,428;27,668;12,86;8,035;9,744;31,766;30,333;19,569;15,388;15,06;21,975;7,68;12,17;24,45;4,918;33,751;20,44;5,263;13,852;10,852;12,644;33,148;6,78;9,15
7/14/2017;12,852;25,797;13,437;18,168;27,741;19,629;7,45;27,864;34,256;28,373;75,264;25,833;41,034;38,57;14,725;32,371;7,002;10,684;15,186;16,065;33,051;55,188;14,146;68,765;14,731;16,398;66,351;27,41;12,66;8,099;9,754;32,262;30,245;19,858;15,378;14,42;22,258;7,7;12,29;24,125;4,938;34,081;20,298;5,322;13,976;10,92;13,092;33,638;6,72;9,05
7/17/2017;12,812;25,579;13,357;18,217;27,703;19,639;7,433;28,187;34,2;28,156;72,942;25,771;40,853;38,3;14,6;33,037;7,072;10,713;15,186;15,845;33,917;55,414;14,251;68,211;14,801;16,352;64,869;27,181;12,65;8,181;9,637;32,776;30,149;19,802;15,615;14,1;22,274;7,78;12,46;23,249;4,928;34,12;20,076;5,341;13,871;10,949;13,101;33,687;6,65;9,25
7/18/2017;12,772;25,474;13,347;18,158;27,636;19,619;7,442;28,073;34,108;27,939;70,937;25,78;41,161;37,66;14,667;33,126;7,062;10,508;14,929;15,855;35,036;54,805;14,379;68,844;14,642;16,361;64,201;27,267;12,62;8,108;9,695;32,971;30,184;19,895;15,715;14,14;22,281;7,52;12,25;23,101;4,879;33,916;20,067;5,223;13,9;10,872;13,377;33,462;6,65;9,4
7/19/2017;12,912;25,622;13,526;18,168;27,77;19,639;7,442;28,273;33,877;27,674;70,542;25,64;40,698;37,24;14,523;33,971;6,853;10,635;14,939;16,036;36,117;54,854;14,349;68,874;14,542;16,195;63,298;26,856;12,71;8,09;9,754;33,845;30,228;20,11;15,814;14,15;22,099;7,67;12,15;23,347;4,879;34,373;19,96;5,302;13,823;10,872;13,348;33,275;6,5;9,42
7/20/2017;12,972;25,657;13,526;18,217;28,046;19,773;7,466;27,246;33,812;27,447;71,467;25,763;40,744;37,28;14,744;33,583;7,002;10,508;15,117;16,003;36,667;54,883;14,477;68,606;14,502;16,13;62,679;26,77;12,69;8,117;9,734;33,67;30,132;19,634;15,992;14,05;22,086;7,55;12,35;23,446;4,889;34,801;20,076;5,233;13,728;11,247;13,339;33,521;6,52;9,28
7/21/2017;12,613;25,422;13,208;18,168;27,894;19,802;7,482;26,932;33,739;28,126;71,843;25,518;40,907;36,63;14,696;33,295;6,873;10,38;15,235;16,558;35,875;54,992;14,469;69,081;14,672;16,195;64,338;26,646;12,85;8,008;9,715;33,553;30,368;19,345;15,893;13,92;22,212;7,36;12,53;23,396;4,899;34,237;20,049;5,145;13,861;11,314;13,377;34,07;6,45;9,08
7/24/2017;12,713;25,509;13,317;18,265;27,455;19,898;7,474;27,103;33,886;28,825;71,602;25,588;41,251;36,33;14,61;32,759;6,833;10,488;15,265;16,995;35,306;55,11;14,238;69,398;14,701;16,213;65,526;26,837;12,83;8,044;9,891;33,213;30,525;19,447;15,933;13,74;22,44;7,4;12,62;22,816;4,948;34,324;20,192;5,164;13,938;11,775;13,387;34,561;6,45;8,91
7/25/2017;12,952;25,841;13,397;18,343;27,903;19,956;7,507;28,111;34,016;29,485;71,197;25,946;41,496;36,45;14,533;32,6;6,893;10,635;15,314;16,926;35,493;55,257;14,328;68,488;15,07;15,852;67,46;26,102;12,92;8,053;10,096;32,874;30,447;20,054;16,319;13,84;22,55;7,71;12,88;22,235;5,038;34,752;20,316;5,351;13,814;11,602;13,177;34,492;6,41;8,95
7/26/2017;12,922;25,858;13,477;18,256;27,474;19,696;7,466;28,197;33,979;28,451;69,964;25,789;40,717;37;14,533;32,61;7,052;10,312;15,314;16,828;35,437;55,188;14,268;68,369;15,09;15,676;66,753;26,274;12,94;7,798;10,174;32,689;30,595;20,091;16,586;13,54;22,443;7,43;12,81;21,851;4,938;34,529;20,583;5,125;13,775;11,496;13,034;34,139;6,25;8,76
7/27/2017;12,942;25,692;13,457;18,382;27,198;19,812;7,474;27,835;33,932;28,648;70,369;25,605;41,922;37,12;14,437;32,679;7,45;10,253;15,413;16,92;35,343;55,483;14,162;68,478;15,209;15,695;69,777;25,786;12,8;7,634;10,389;33,408;30,639;19,914;16,725;13,37;22,44;7,26;12,98;22,53;4,918;34,772;20,6;5,047;13,89;11,612;13,168;34,885;6,33;8,56
7/28/2017;12,852;25,71;13,447;18,421;27,046;19,648;7,474;27,892;33,812;28,658;70,841;25,597;42,103;36,52;14,283;32,63;7,49;10,204;15,364;16,897;34,952;55,503;14,049;66,815;15,249;15,648;69,738;25,977;12,84;7,543;10,281;32,767;30,473;19,942;17,647;13,29;22,761;7,31;13,15;23,781;5,008;34,295;20,645;4,968;13,775;11,593;13,215;35,287;6,34;8,32
7/31/2017;13,011;25,867;13,507;18,567;27,274;19,494;7,499;29,519;34,089;28,747;70,899;25,728;42,076;36,69;14,418;32,838;7,569;10,41;15,413;16,91;34,589;55,247;14,14;67,617;15,368;15,759;70,955;26,264;13,02;7,652;10,271;32,407;30,56;21,062;18,836;13,45;23,339;7,62;13,23;24,145;5,147;34,402;20,423;5,106;13,728;11,641;13,377;35,592;6,41;8,66
8/1/2017;13,021;26,295;13,507;18,587;27,398;19,619;7,629;29,195;34,999;28,835;70,976;26,068;42,312;36,75;14,446;33,186;7,639;10,292;15,354;16,93;34,626;55,434;14,245;68,29;15,518;15,769;70,945;26,636;13,07;7,67;10,34;32,446;30,727;21,006;19,817;13,47;23,212;7,48;13,21;24,224;5,147;34,101;20,592;5,076;13,747;11,554;13,082;35,808;6,39;8,93
8/2/2017;13,021;26,573;13,606;18,635;27,827;19,985;7,751;29,043;35,23;29,387;68,326;26,363;42,339;37,71;14,37;33,484;7,559;10,272;15,344;17,045;34,719;55,385;14,449;69,052;15,747;15,935;71,662;26,904;13,13;7,716;10,476;32,64;30,911;20,922;19,054;13,34;23,427;7,43;13,35;24,273;5,177;34,208;20,627;5,037;13,766;11,506;13,082;36,092;6,38;8,97
8/3/2017;13,25;26,887;13,736;18,723;28,942;19,985;7,841;29,138;35,691;29,15;68,567;26,258;42,511;38,41;14,081;33,534;7,629;10,547;15,344;16,792;35,316;55,778;14,336;68,488;15,896;15,685;72,418;27,506;13,22;7,88;10,555;32,776;31,383;21,314;18,211;13,34;23,625;7,5;13,4;24,233;5,396;34,033;20,645;5,184;13,823;11,698;13,187;36,485;6,44;9,23
8/4/2017;13,201;26,949;13,676;18,597;29,085;20,225;7,792;29,233;35,618;28,589;68,817;26,188;42,81;38,65;14,033;33,504;7,738;10,684;15,403;16,68;36,024;55,699;14,396;67,834;15,826;15,704;72,771;27,697;13,17;7,971;10,564;32,64;31,427;21,388;17,914;13,84;23,274;7,59;13,45;25,218;5,466;34,227;20,876;5,214;13,89;11,516;13,139;36,004;6,45;9,41
8/7/2017;13,27;27,01;13,756;18,655;29,304;20,187;7,841;30,042;35,627;28,264;68,865;26,407;43,01;38,63;14,11;34,05;7,758;11,106;15,808;16,663;37,049;55,699;14,426;68,488;15,757;15,695;72,496;28,203;13,29;8,044;10,681;31,281;31,34;22,154;18,33;13,99;23,394;7,99;13,35;25,248;5,516;34,995;20,992;5,351;14,081;11,544;13,225;36,269;6,53;9,56
8/8/2017;13,4;27,263;13,845;18,782;29,647;20,331;7,963;30,013;36,135;28,963;68,605;26,87;43,345;38,47;14,283;34,11;7,917;11,145;16,085;16,805;36,164;56,613;14,494;68,745;15,567;15,722;72,712;28,279;13,36;8,044;10,642;31,854;31,383;22,294;18,836;14,19;23,43;8,37;13,38;24,874;5,695;35,501;21,098;5,4;14,091;11,766;13,406;36,504;6,71;9,41
8/9/2017;13,38;27,324;13,746;18,713;29,018;20,158;7,898;30,146;36,209;29,17;68,2;26,651;43,1;38,65;14,024;34,11;8,196;11,007;16,302;16,693;35,642;57,989;14,275;68,418;15,408;15,463;71,907;27,907;13,06;7,862;10,652;31,504;31,217;22,322;18,737;14,01;23,044;8,37;12,89;24,322;5,755;34,713;20,983;5,302;13,995;11,487;13,263;35,562;6,79;9,75
8/10/2017;13,091;27,167;13,497;18,713;29,085;20,052;7,841;29,851;35,922;29,446;64,5;26,415;43,128;38,79;14,283;33,871;7,898;10,939;16,065;16,999;34,868;58,176;14,313;68,042;15,08;15,324;70,67;27,83;12,96;7,479;10,74;31,436;30,645;21,967;18,865;13,6;23,109;8,04;12,58;24,578;5,725;34,48;20,307;5,233;13,67;11,487;13,082;35,641;6,61;9,76
8/11/2017;12,882;27,228;13,307;18,898;29,171;20,09;7,857;29,062;35,765;29,465;66,013;26,547;42,965;39,32;14,658;35,222;7,997;11,007;16,184;16,903;34,728;57,842;14,351;67,775;14,851;15,093;70,523;27,878;13;7,114;10,769;31,213;30,974;21,799;19,044;13,46;23,255;7,97;12,49;24,686;5,745;34,461;20,467;5,272;13,518;11,295;13,092;35,69;6,6;9,6
8/14/2017;12,852;27,56;13,347;18,947;29,285;20,292;7,955;29,043;36,292;29,682;68,046;26,756;43,173;40,81;15,292;35,997;8,405;10,949;16,381;16,963;34,85;57,763;14,426;67,933;15,707;15,185;70,631;27,725;13,11;7,369;10,857;30,077;31,147;21,864;19,192;13,6;23,482;8,31;14,07;25,011;5,765;34,859;20,387;5,292;13,565;11,746;13,101;36,387;6,76;9,53
8/15/2017;12,991;28,224;13,497;19,171;29,485;20,648;8,118;29,186;36,947;30,332;69;27,403;43,2;41,93;15,935;36,116;8,365;10,753;16,569;17,091;35,399;57,96;14,668;68,498;16,244;15,491;71,583;27,668;13,17;7,351;11,092;29,183;31,585;21,808;19,737;13,66;23,54;8,14;14,85;25,996;5,615;35,705;20,432;5,174;13,871;11,814;12,768;36,455;6,96;9,82
8/16/2017;13,041;27,962;13,516;19,181;28,98;20,456;8,027;29,785;36,714;30,223;68,509;27,193;42,874;41,07;16,531;36,007;8,594;10,821;16,816;16,982;35,782;58,048;14,834;68,785;16,194;15,62;71,829;27,763;13,14;7,442;11,062;29,581;31,339;21,958;20,381;13,61;23,193;8,05;14,63;26,006;5,695;36,142;20,2;5,194;13,995;11,564;12,388;35,651;7;9,75
8/17/2017;12,962;27,944;13,477;19,161;28,609;20,436;8,011;29,585;36,62;29,958;68,099;26,992;42,638;40,21;16,636;37,924;8,236;11,017;16,46;17,278;35,11;58,235;15,075;67,478;16,274;15,685;70,896;27,19;12,87;7,378;11,013;29,261;31,229;21,771;20,55;13,37;22,969;8,01;15,15;25,642;5,824;35,666;20,148;5,243;13,9;11,65;12,34;35,552;7,02;9,43
8/18/2017;13,101;28,023;13,566;19,132;28,408;20,465;8,06;29,871;36,788;29,672;68,186;27,123;42,267;40;16,659;37,378;7,967;10,958;16,352;17,574;34,365;58,265;14,992;67,399;16,642;15,704;71,328;27,162;12,96;7,26;10,965;29,368;31,393;22,023;21,56;13,53;23,089;8,1;16,34;26,262;5,984;35,89;20,219;5,272;13,881;11,583;12,511;35,356;6,93;9,47
8/21/2017;13,22;28,434;13,696;19,161;29,161;20,965;8,093;30,156;36,742;29,259;68,216;27,657;42,693;40,5;16,891;38,003;7,888;10,831;16,302;17,82;34,169;58,776;15,173;67,508;16,832;15,778;71,505;27,315;12,99;7,214;10,965;29,688;31,557;22,35;22,165;13,71;23,199;7,92;17,9;27,03;5,974;35,228;20,067;5,125;13,957;11,583;12,654;35,533;7;9,81
8/22/2017;13,579;28,748;14,015;19,113;30,2;21,331;8,192;30,156;37,143;29,062;69,113;28,024;43,536;41,37;16,988;38,887;7,987;10,949;16,46;18,238;34,663;59,464;15,459;68,399;16,961;15,898;72,388;27,276;13,08;7,479;11,082;29,912;31,74;22,443;22,799;18,2;23,329;8,02;18,16;27,513;6,053;35,773;20,246;5,106;14,139;11,689;12,654;35,552;7,07;10,01
8/23/2017;13,589;29,176;14,044;19,103;30,421;21,668;8,241;30,051;37,665;29,662;69,191;28,461;43,545;41,24;17,181;39,275;7,997;11,086;16,737;18,573;34,309;60,319;15,475;70,012;16,981;15,843;72,928;27,343;13,3;7,871;11,17;30,009;31,74;22,443;23,403;18,82;22,914;7,87;17,86;27,641;6,183;35,919;20,417;5,223;14,205;11,823;12,435;35,444;7,04;10
8/24/2017;13,619;29,447;14,214;19,22;30,517;21,63;8,389;30,745;38,085;30,342;69,63;28,601;43,599;41,56;17,327;39,503;8,057;11,312;16,767;18,734;34,169;60,102;15,512;69,111;17,12;16,121;73,046;27,954;13,13;7,88;11,179;30,028;31,776;23,003;24,335;18,13;23,076;8,29;18,55;28,586;6,422;36,405;20,363;5,469;14,205;11,891;12,407;35,14;7,05;10,02
8/25/2017;13,748;29,464;14,363;19,249;30,622;21,292;8,389;31,782;38,066;30,292;70,8;28,662;43,789;41,61;17,259;39,911;8,405;11,155;16,846;19,01;34,542;60,594;15,407;69,091;17,498;16,102;71,544;28,04;13,29;7,825;11,131;29,931;31,877;23,88;24,483;19,61;23,222;8,46;18,63;28,458;6,561;36,93;20,372;5,459;14,234;12,035;12,349;35,513;6,97;10,2
8/28/2017;13,698;29,001;14,224;19,229;30,229;21,341;8,422;32,001;37,861;30,302;71,083;28,417;44,079;41,89;16,852;40,536;8,882;11,155;16,609;19,319;34,654;60,26;15,369;69,735;17,349;16,398;71,269;28,279;13,55;7,661;11,062;30,067;32,041;23,936;24,721;19,23;23,865;8,41;18,68;28,635;6,392;37,27;20,408;5,469;14,282;12,006;12,445;36,21;7,08;10,83
